,device_id,group
46418,-992295430684115981,9
22267,-4496915403453332185,11
8728,3749648228139416693,4
7251,-7499778397546506289,11
30245,5922962845416107007,9
11398,-8068941642506519234,9
9738,4952667696193179733,1
25054,-7649248425941400892,6
70091,8783198714300817588,9
47842,9100240175776328788,11
49932,-2952216010350724095,10
51147,7045916471353937770,7
60389,-2609175385549162690,7
35869,5469504231892988996,10
9095,6761126820111658892,8
30991,-1434732641350773900,9
61663,4631017404699138970,10
44969,-3498406786170438558,7
8785,-3758779686165469154,11
3168,6962154937738145914,11
7027,1516988197740957946,7
59653,-8917201840883756760,2
40150,-3838509001699112000,11
571,-4545977437136433255,8
41256,-2491566900087665969,1
48083,8430955019759103328,8
47719,-2196600634988448003,8
5280,-1356713014882345414,9
17713,4948690907609365422,8
25648,1326579322045274505,1
3562,-4219624240383520193,4
1064,-4530795812534793525,0
7896,-5380366707243067406,3
48938,5022569330818492152,9
43183,-8821959076547141557,11
48788,822537183051346374,11
17078,-3413396724143176008,0
17584,-4704841842748702993,3
26918,-4014281352054485792,7
31871,-2573326269985556875,5
3337,-1932853478078112510,5
71280,-2989073628212310709,9
65431,-362568835599996953,10
14344,-6945304032006167157,10
24609,22243717833767680,10
12970,4297840813449315814,7
20774,8701467796968021775,5
52182,-5992366091720105235,10
53198,-7859575709386602497,9
67069,-5219676519787710885,1
62652,-511384749127377158,0
30346,1486094276859350375,11
438,7497850677598683461,0
26588,8637856540368226170,5
60306,843180507678200395,8
10921,1556063603403047445,8
17711,6432728815307672650,4
11907,-3598741577135566597,0
49614,946330559672873395,11
41421,1282037649755575717,10
7292,-727373213552691753,1
20902,9027785242209787849,4
49371,-9159441430323051277,6
61485,-5176857326184216153,9
45031,-6257674616942619164,8
66238,-524636697472308621,4
35365,-3328078951480736352,5
36610,-2407692495239619857,8
56493,-7147245957624039952,6
40080,5256733122206313475,9
41832,-2151720202077067901,10
33651,-3040392707932613015,10
45149,9054460374718308723,2
31129,-447330586495030591,11
38983,411212449221617834,1
5047,-5919237217791136173,6
46138,8437867917429524755,3
15318,-5577300183295736044,10
67918,4766079944137581985,2
64525,9035488533467538815,7
58174,6083759378337640796,10
183,-6330378243113796645,10
33519,-1819944392787579918,8
69026,1236837066478776572,0
52264,1521190654832983213,6
33873,2553527773472315847,3
8513,8394381895329928084,10
39379,-4852941587288906571,11
58821,-267979891455725729,0
71308,-1503957948147341922,3
11206,8370753610248375140,8
58018,-7170354951256816288,1
6187,4494364179439811570,3
4192,-3823577864891884134,11
45790,-3527731214029340035,2
7452,-5174734430424091967,11
25587,-7666460528489608771,3
16832,1889350210787523303,10
61951,-8837110330960569399,8
13064,-5210121942396800789,10
43695,3201218690320124528,11
20571,9064510307592980878,2
50694,5254127287111104456,7
40125,1514543666771807224,4
52490,1837498191903318036,10
629,1356097039154028040,1
24944,8357566808498010989,11
22776,-9052091139369791803,1
14811,6767132653523037833,10
3570,9002497764783122070,9
9436,2853468402743129716,6
42855,-873890590419172302,10
25848,-4574257825874466359,2
46149,-2066318649244043787,0
26033,7759607685730646346,4
61895,-8767699253035317137,10
26535,7745870724305619442,1
55895,8674011376039339441,4
50217,-8127671974725803281,0
40250,5874086797827931231,9
23527,7917891167335886311,7
4357,1318102587505801177,5
24375,2383800917943579937,3
53543,4184674032449827808,9
45273,3457104071209462462,11
64519,-5667224299007960244,10
27475,-8140149142467027052,8
20367,-499379437573552179,1
19524,-2068624377157511164,7
41819,-5823556591249220869,6
34040,5303890541914316069,0
7620,6655971428462430758,7
28082,8378310513530795833,11
33771,-1246042867126533234,0
60633,-2245897145804503622,4
10134,-1509015960436853882,7
31325,7884658811312166228,4
15946,1281885143246057729,11
27900,-5726039006808113817,3
17603,-3316844328149016584,9
68297,3176348170113261859,9
7782,9088338907946646504,0
44289,-1908610872909866602,8
59385,-4019802975349148543,6
3362,-5764172039438534693,4
17771,-5758542784470328236,3
14870,-2436519632569888534,4
56605,2063922230604577610,11
51113,-1777194629232107453,9
49906,4893561570205093686,1
25747,6692515704512088692,6
15034,6805622730280979221,0
52176,4246704990765048670,10
50582,8302282878843952610,10
54053,-3061486000236194306,9
37304,-5078860990440988231,5
58219,5491791491553094566,3
13562,7909084765225212211,7
57930,7657865859967348395,3
31068,-4942478079443497316,7
25709,2378721787379212185,4
68579,796996875611352648,7
69747,8555834546591000070,10
62403,3994728980740265067,6
66411,-7184988755097247682,8
39076,6481331006582603264,10
49672,-1802195922832784145,10
64902,-1410661975328165262,10
15750,-7922824605301607666,11
70713,-827984924967498531,4
1204,6821649351605887971,0
55487,-5065877607574000125,3
40453,7880449394099479273,7
32541,-6220431860625288827,5
1716,6947888656304544865,0
40335,2734011536999239192,1
56706,-6883349949241432821,4
9565,2611473075402941400,11
59129,2035999770248058171,6
37586,-2272463758995709793,0
63916,8393101674359525687,8
40838,3128431847931608959,5
16344,2544050504928643359,5
3275,8507577229107707778,5
42425,2539103067674948694,5
14502,6295374811719832240,8
70051,-3744317484136112061,1
56628,5563623584956682004,2
37983,-1942864818810119883,4
57409,2456262989287228456,0
41574,9062102118733911799,2
25972,2680694359196680075,11
35284,-2466160048387710061,8
16722,-266249525016581504,4
58877,-1763566785336073031,11
9972,-4153300812928124886,1
45817,6145138874926019558,2
24895,3213170269758911859,10
31230,2943496584711955213,8
63190,8009083080464116182,7
5923,-1491631902846560888,9
33317,7983871429718484702,10
72812,-451270069999429366,11
67057,4988780182378600472,8
37765,6475158154989089772,10
39625,-2536290727296228848,11
43117,-20753452768453850,9
16603,-4574977710757867408,6
61125,4127973183542714182,1
8502,5438046793992753914,9
63419,5824493882436165672,6
45192,-6916930222856373462,5
21673,1556358729493919861,4
7855,6241088195324582196,11
42881,8463590690937583082,6
3906,6136243592226064300,4
12206,3233119235257913881,7
32159,4004625074263782334,2
15860,3205289799077212152,0
72870,-1533305220157880658,10
37710,-2525601152521618308,10
2054,-4413605202700167616,3
51056,67623617869432307,1
27588,6907824171135364888,9
62377,-3630727808678297705,3
72551,2009066030708433952,7
16197,-7980877473180740784,10
21800,2679876172746806242,1
66356,-5113193844815710479,9
29062,-7554606177404953261,4
72808,1623817069539202256,11
19801,-4977546571700050223,0
16778,6106294835203860671,2
34725,5590299678174525955,9
53221,5295440151891709919,7
39745,-1535998282630552645,2
44777,-1782231533272560295,6
15769,3137563623402846574,10
40215,6476666497905632976,3
62850,2749293703668152318,7
45287,-126292662725099657,0
56363,8562706051120921063,0
38550,117667593468887060,6
12020,-4344594962272500702,10
15977,-7703886258811140945,5
20036,-1973971742920662058,6
1858,-5098817643032797897,0
53052,-5559028531470767166,6
13509,5368577676978301834,8
26264,-2421755157615153622,7
74607,804805193693465712,9
49320,5920142316680040691,10
7984,1506920270533430028,10
21417,3812586173865101994,11
67245,-3396759454960162564,2
8114,-7409160143084173601,8
38894,-8365968811472311530,10
37958,3588175256951743928,4
718,1208777562949892492,3
73272,6441320257741583405,2
61678,-4802074847312358804,5
14079,8397231637452244323,7
26542,2600660450167431934,6
5792,3104672882551912025,10
62343,-3676608890733516359,10
62744,-4305306041438790326,6
41897,-7514715567517726661,6
48431,8833549518006239660,6
67926,-3111235576635749586,7
49578,5644070138430413596,8
42132,-5478432105908521621,10
63621,-851546593441724692,7
44474,3162335631035096623,1
20211,-778110529525746872,7
36536,-2673757730948450661,10
26301,4122717331889082104,11
64441,3260502792439567833,7
34014,5297778351782458154,6
18310,-2965465507186076985,3
24767,-5013037769243236434,2
27160,-7176126280831290701,10
5465,-9010192116696246136,10
55374,1968268820402176797,7
23858,-6373537922884830773,10
67103,-2350616238192445813,10
38295,-2255371022327039673,8
32518,-5192608556106222803,6
69328,7636977284299092267,11
20122,8024318166222950229,5
40550,7192522984276418427,9
58110,-8664517084992246310,1
25620,8915078803432959860,11
28007,8556321070963617768,10
71621,-2472056947448976543,3
51651,9200063043700546880,4
67457,-1941714922658883677,9
19971,-8876558564016415989,1
52249,-3275168378265024734,6
51570,2175807372683988709,1
32539,-1396918332678893502,3
34966,8201579670171699172,3
73543,-2284870430601002324,4
40388,513706816434587913,9
3654,-873624726654422738,3
33412,8051275091863230784,7
39646,7121327834459069945,6
69900,616567099895821053,0
7296,9019983215832907452,8
10435,-5706212929979490500,10
28551,7773809107520762776,4
68097,-2837720007183145392,9
29436,8988303660517430356,9
6473,-5696207030767633903,7
32826,-5971943415297765923,11
67065,6037556077928764625,7
69956,-4254842689266136036,7
61971,-6457353174981974067,6
61514,6565677164385489931,7
74499,8758939604929224155,1
5338,4143944771826350135,8
58836,-5483223479819868369,1
23658,84730798501475986,0
53506,3134291718252029340,10
20017,3356243047762353260,10
70603,-3526266068890916175,5
1067,-4313973885275516874,0
6732,8554701137536386050,4
36828,-3673604789675521497,10
3857,-4548597499403401399,11
16071,-4044143292970241948,5
66833,-2152843038791075538,7
1810,-4737318380775264067,1
27518,1892096757416370888,7
10893,2739893612868498424,11
67264,5414862216239524639,1
69916,6480743455676017772,6
4261,2836665349778778430,5
25253,1622754615376859867,7
18851,5291031877710008888,7
24712,6979341283423417488,8
30803,5688044362738922493,11
56112,8654092221718995597,9
42418,1646850649098660583,2
28727,5016034799620345664,6
35215,2706069391512808995,5
41260,-2001553527810318643,7
32225,-8893407615027693660,6
44928,8566869679682919734,7
68068,4791714623372653985,0
37501,-7727874781793479308,9
6977,-6482928907299119094,11
41608,-6961413875872511650,9
24356,-1484367774290093714,10
43984,-267422971970793433,10
18522,-1292247961790510645,6
5073,2085932667262491706,1
22487,-8148793496478159331,4
31541,1557327579067515954,11
13522,4688604623365716626,7
68189,-3092802998919163539,6
66371,6801108320255924243,11
8693,6253697012047982382,4
1350,-2768592633515786127,9
16687,-3926105442064296670,11
61617,6462246948854788005,11
66515,-4540135933903323947,9
62255,-7400049074130525357,8
52129,-7189381599207435252,9
65038,8289328878103902722,8
20801,-172217189757559004,1
32120,-1447820812707595872,11
25996,-7258420870803519806,0
49304,-8740159811251460690,8
16122,7391978896485354674,9
39424,-5696071720048682220,11
17488,-2097553668785582049,6
73693,-3158048892816801364,4
72215,-4788469105698605474,11
53801,4071898886801178096,9
57221,2409313805157805406,5
30436,6146756872023866138,11
24046,-5165336332712821859,7
15614,6876218258286699226,6
7158,5846713747203531772,11
33835,59854464857164717,10
35794,-4412142768986677526,7
45380,831071083725488253,0
63268,1493660154689986165,2
25177,1395539816260945930,8
50366,-7983277303387765059,3
4559,-1918972518228977619,10
54834,-8357846263551163151,6
39333,5413774159556943214,10
57439,8298932734166517248,10
22474,1902795718000788229,7
63488,-8830808099396552114,7
18031,-3510830639455912491,4
19914,-3756029750676247886,10
16266,-3983541421486767634,11
71765,5697686004695992496,7
61109,6645480214496049395,10
30109,1938532293414814377,4
67500,1399615025655338774,8
21335,-5088469109607310409,11
5258,763399127639285980,9
31423,1282370915769243190,4
3850,5022100630256508714,11
54263,-1275174837032393204,11
34741,-2646721636268507114,3
39394,2360646282400655550,6
9065,1236377994361366309,7
9598,-2096353838455105199,1
60822,-3379542869228220019,9
28986,7532787154803974970,6
53360,1470234455073358107,6
47663,-143820633802815206,10
65380,1941343619774624637,11
68711,7763531519235983111,9
61496,-5659726183511958925,3
66919,9094747082076975830,6
53006,3028382365481969891,1
35252,1002062172671820179,7
44049,6452319707817425136,10
3545,-103602719605062034,1
46709,-3318595701779266613,7
15286,-1533193806964275298,6
21991,5284245041274184073,1
11325,8831596746367083356,10
21412,1801073968278759350,7
48210,-4015342202107443044,5
48723,5245845931267244143,4
12698,2820430946322886294,6
40528,4596952827053943107,10
70314,4560477459084439957,7
58988,-7513476018294521417,7
48644,6608925831224482784,7
3584,-5506217003936245206,2
68497,-4379412967862549215,8
50200,9069321494728022135,0
56014,6877726552735764010,10
846,4465006065399441590,6
1802,-3435416468592086483,1
700,-2470383375942730835,3
39550,-4878529657937756030,9
37351,2527920438729729800,6
84,5660846220747791709,5
48190,-4154491260822770863,0
18833,-5312562016040348690,7
18004,3431033432837000912,7
13657,1277142697984257777,10
68606,289650990418047103,11
26902,-2604464257650942359,3
59101,-3958129544583009879,6
56343,-962675661614695420,11
66630,136964798328291714,10
59171,-3800045749654463707,4
47239,5819728073271397936,6
7894,7498270028345285838,6
41929,-5344972461857711915,0
55814,-2159085390510280577,4
41884,4954209885875303843,5
61321,-2652978590408442846,8
72392,1873080351450845930,0
71186,-7139578362132261186,10
47192,-5509893450287351229,6
52740,6141755563634826022,7
41461,-4424242209195293373,6
43421,4652219419137114079,6
4883,1643028031665924002,1
63810,9040642582374166516,4
43186,7012579234381542804,9
62374,7811534072611825483,8
5604,2387045053149819432,7
34592,3531460570312200294,6
37455,-2498892829701457796,1
27799,1943507284484324196,1
52336,3362277959326662525,0
54775,6649735495630208996,4
9101,-9108098712514928291,9
28117,-8430732446822855887,11
25759,-7623273506479648140,1
8225,6994087024630479178,6
55973,-2565600111381228167,3
66740,-3559545904422437518,7
67979,-857009293300584778,9
73760,7296912790470790612,8
56229,8136413654863579577,7
26363,-8809642880724554033,9
14679,-6597253747616490125,4
42412,-4666466021669020502,9
39976,1147322137658078819,3
7459,-1354220198433058191,3
54325,2745645728836056820,1
39632,7505756286121703948,3
39737,414378822419130273,8
49934,2508922768609344133,11
14692,4250833644227906555,8
49204,2541364905611183755,5
57820,-4569574332721518930,6
21811,5788654934768764138,6
36753,-598459332255853682,6
69617,-875649041653366334,4
10430,5499629868232231026,11
14754,5828105583309824546,4
45574,-3969208337482660044,0
14765,-8995538809930792812,4
59546,7396722813296717847,0
73940,-5294653257824814201,10
44270,-8930871234103924164,2
13237,5354419642475424942,3
54284,-669583820607702807,11
50833,4503189783425548546,6
38101,802664528582226939,10
26351,-4100312888706892834,7
32436,-6113604657870894058,11
66257,8107168705779013781,7
2111,-4656714982137962107,7
30642,-5080051514408049802,2
22939,-5477369970879497335,0
64679,-3538737731115301822,8
57922,8955989124967193855,4
11803,-4973214920059881547,6
12990,2565039840046211822,1
326,-8146966056838942606,7
8224,-8354250679043442731,7
7255,3016593710441568036,11
51282,2032931065709418719,5
52886,74946236441013293,7
12125,-1607236148683408351,7
68508,5867781660771608878,0
70027,6749237016993363432,11
11597,2942527401893441681,8
74430,-4712564794976380974,7
43949,6922420312328669821,10
9941,-8007360500917579983,7
57085,6183986127630960080,0
63582,-5558629372215785919,7
35521,198590848899735136,7
44555,3872039409456341750,7
22895,-1479136451459445233,11
20690,-7076793514560331872,1
57356,8502209715362024017,8
34242,6345907104961491969,6
5156,-2416644047428008025,8
50936,5878760978776257035,11
6736,4543547211452352071,6
22000,5182937613686269243,11
4433,-7101494857908157145,5
56734,-4751116070784066604,4
33587,-1119744943048955903,5
58993,-5619839978751524848,3
47055,-8864876050607150986,6
9639,985178220933663191,4
36038,-7201261655199339525,8
18195,-3270945825637635188,11
73100,-930371057770080880,4
32253,-6537150502304088374,5
40396,-1171464649738507460,3
48712,6741830249526267511,8
26667,971660449636245859,11
2702,-7506118974098180604,6
20998,7802165067040049991,3
36720,-226469751935173922,4
29214,-4608429261326682161,11
5958,-7047596037344697961,5
12389,223369398788576313,7
9326,-4096072209829298901,7
35487,-7457424586703329613,7
1262,1952265452514705627,5
20942,-2924310917538883539,11
31778,8967778939975838109,11
52227,-7052758669031660658,9
16267,4374795755748520368,11
67200,-6730004151909026774,6
72377,-3712983688250006399,6
8093,-428033086626462527,11
13132,-9078909459622834344,3
68434,5262923688514670225,10
55079,-7626481952445655217,11
59828,-7508151961984828316,8
16363,-4185727526290491399,5
41070,-8408443796819389506,1
27551,3100593330906757669,11
51770,7448089563001236166,7
21578,-8674123234026086872,3
252,6281195034868006293,4
6944,-7786077435511353588,0
22614,7978237414139223918,9
13467,4812863127549925293,0
51340,5346839702276373227,5
4733,-2393218243190202612,6
36492,8047740489351658754,7
33416,4955629226764962650,10
56246,8265899789157514470,5
44183,-4488633074800343087,8
15147,-6344986369241249887,11
34396,-1469168831600861179,10
42822,3483153588185484916,8
29873,2730286561585926790,6
22639,7436113878419656912,1
40206,8862893585863568336,7
66401,6513609194439553434,0
69349,-4774183232975744488,1
54960,734331656322796053,9
31891,-7266664730649259449,2
48243,7172854975073201396,9
40918,5336162567418681711,1
42014,1937831374809155636,7
72651,-527553346361962134,7
37512,8770427924839473071,9
5334,418655649272302897,6
48469,1365009575577751266,8
73427,-370157356496567644,6
56114,8647952872405858757,8
62802,-864395714448303376,9
1668,-7754285091896373957,3
71872,2895297448159267439,10
19066,-1664471964851560455,6
28564,-558812497213088034,9
21234,-5417556562376455118,7
50154,7636259833919529314,8
52836,6146879246386815758,11
1920,-7393990168398188124,11
6608,-1951411802420992797,6
12037,1599789078351429333,10
69984,-1824482467472654112,9
11126,5521545983483894822,10
24995,3724135872411511321,1
63007,-1396233806261965345,9
44855,-8881307696594013134,0
19791,-5061783430286264157,5
58720,-6506780026777290583,3
64177,5291700360840257650,7
64223,-2992222797455857059,11
14085,-2402584396254354135,6
72825,-8159129088984116267,10
43966,-1249579536639015,3
45805,2871952086721265808,5
43690,1973479240127498624,9
67948,7961390559106283741,0
5093,4741450825890794769,1
27236,-3810087395037263146,11
10732,8399811505889684607,11
68154,8296237071651912936,1
53447,7461675449570526910,5
1860,1815927119105474007,9
28936,6721289422023657517,7
60905,1602836395611256573,2
73377,2977960198860811007,4
69699,4619559283874866944,3
67929,133885385891783380,11
51948,3272183362252811484,10
69927,-1965484174103677980,5
63276,9217638755105369544,5
20290,-129835048160273524,5
27514,5200268472376056659,9
18993,-7071521323017198409,0
20798,75282010572130384,9
8158,8179988562074087872,6
48159,-3927123281582017048,5
56158,913777848153784680,10
55236,-7774758923956662760,8
52328,5842481054205692465,2
36390,-7301722368293281067,5
54068,4631836606964127417,11
62353,-8298894765634993743,7
54214,-2647208440692359933,5
14012,8116090267200164775,7
20220,-3408650383332694833,2
15021,6914708163975834898,8
29480,1725792625820644067,7
73298,-1880050412655764527,9
60705,-7129633838995526488,11
31215,-5958205346246162740,11
30485,-7714513645918057611,11
23916,1894985666249629454,3
63809,-3835443473911397215,10
53580,4672562930230826854,11
25178,-5137389520621839051,1
40842,888163506606846946,7
13120,-1611279826669790529,0
71997,8994040798462520530,10
28290,4219268517457582974,10
40810,1428078647453379014,1
72864,-4281658041551900643,9
68644,-7548066459749119280,10
69716,-3227040228555548684,10
65213,4851548324301737934,5
64995,4000091395176035721,10
14531,5296913515351747808,4
47947,-2644845409011977328,10
51274,-4145671899766034752,6
28976,3559389597952702623,4
12028,5850850356474440476,11
10323,4575334255103781508,7
37927,1059417064852703172,8
63355,-2101032087381507174,8
38958,4153346615427077868,11
24229,-1035063437604894394,10
52395,7444077450718979569,0
2551,5259336734221904165,8
11318,7896971873043829839,11
37321,-1633868656837771280,11
33553,2004944988396172607,11
32788,1203225530597293731,9
48404,-1101901419892699243,7
19622,-6758213044279082166,7
39501,-5230142351380214756,2
33059,-4806147370551712297,4
11544,-249192642960344022,9
38215,2904612243546586568,5
35138,-4593454329603643930,8
55507,-1496434718398409928,10
6635,-2917356985893157300,4
35036,587538023453815299,2
37737,7644548985454569185,10
70109,-7506980477874033568,9
28775,-891997315347780242,1
23123,6819906431346061391,10
28569,671187700271966080,10
34586,-3251199733503618110,10
39503,6581196608305545239,10
71683,-8033669250476793467,3
60382,4589482644580716536,8
2882,701046959855880352,11
38269,-3372114912320564454,9
69169,7619351592138587541,10
41707,3854775443502697509,10
15618,2210766604684270866,8
914,-7844622941193921711,8
6656,-5574040778824849749,4
53608,-5544452685271735065,9
47585,-2914087977064027392,10
3985,-9091895277266822944,10
6884,1248123226307882340,11
69057,7876120455582013475,11
58015,-7846727849060328791,6
225,8069018087348622619,11
46988,-2908975652206997161,6
32598,2822922254304436886,2
2222,8856984144557122337,5
64023,-4180508628160572053,7
31913,7434184161544390838,2
32293,-3598018932325434638,11
64658,-3444773186582502769,7
33315,80603310660705252,7
44895,761883568641282951,6
37450,-7943739401783018400,2
61851,-7468731007551456489,1
64067,-4922344066499006276,10
34708,142237028746437272,11
24583,-207934154262067872,3
61464,6900335585255694120,5
54599,-3087220948829042849,10
25685,4289285056952050667,4
65247,485509394804516376,10
13995,7532712328711432457,6
11182,-1631016466921288109,4
66848,-7252258238649825571,7
67871,424624629341530155,9
29327,-6122453086088184628,11
37303,5548787060027488790,10
12615,-383553959800861112,5
5313,-2092199160788524785,4
3474,-3756742354111573242,6
22091,7295954060125501004,11
32516,5290230170535119150,1
61953,-2603875903462300221,8
28239,701663223673078347,5
62604,4165257203826952438,6
54568,4154827510308165491,8
61964,-1697165072648706104,2
35516,6639410690266138341,6
2675,-5493701000510708125,11
38937,7410285605670872430,8
25117,-430454341517900718,5
20342,-1912419199621451406,11
2423,-957814138738527162,6
52229,4716070018261574185,10
34850,-809583902257770272,1
9172,-4662556354014734573,6
53560,-3594527144511148525,6
39157,537185603511180339,8
73520,-306881718941273348,0
5024,6667082760937311388,11
21065,5329346784491606841,0
31084,-1209948436611058279,7
26852,-7292522866864976819,8
24744,7876980590281303373,0
18441,7473987872432053322,6
45440,6291966731551949704,10
46716,-5874717347904249545,4
16052,-6577222828558708298,4
56545,2207579585562459590,3
69756,-4436241759465359359,10
58411,-7108285979277402677,10
552,-4844946365893487136,10
61519,3978503006043691531,7
48538,2803159040687395391,7
30694,6317627172145301372,8
69268,8273280665532994063,7
62582,5214304900284832915,8
30537,7610592033101611524,8
11327,-7956117626595296934,4
52776,-5413446645903850201,9
5479,5486595634340778548,10
484,-4551768034596689389,11
30773,6385462601324636993,10
32114,-1442285707114115221,11
44605,7691735606465576068,5
43208,-2935363448617945348,11
401,-20667435396379759,9
56052,5653271901326051282,0
57975,-1351524322052267112,3
61837,-2676178082653444408,2
55074,7424763799340114947,0
50774,5444979151771076080,9
37055,8688446213273588338,11
44646,-1474154142826949339,10
31588,3964884560739944593,11
22626,3313492509048890161,7
65975,-1008484851265061759,9
73723,8353272671423791887,9
687,4871684940984050877,4
69204,-3864383642511775436,0
73660,-3072271677139400450,6
26402,-1075520536242598024,2
63015,3525891812511283510,11
16324,-5557482561117002488,2
72779,-154444242987438679,0
12420,2766143642185686210,6
47974,-3325526288812148840,3
60932,-1071634972285633370,9
39813,-8545326899867544679,4
59715,6736714064312159366,7
23925,-2924643134333307795,10
46144,-7082011526735827591,2
73289,-5893819325634715400,7
18683,-4927241184059697990,2
30253,-5173448531969194156,10
16114,-8262332210145990311,10
23689,-7270734541404669701,1
73084,-7615939863962623989,8
48042,-5665149919949736362,10
15559,-1803416619384591473,5
36341,7054245498915740482,5
32531,-7665596616467494462,7
66834,-4714636134510808218,9
29964,8181483394546100791,3
37195,4367823651477372273,3
2732,7733457520128580167,5
10647,-1607203001956459844,5
41893,-3027158755078733807,6
62464,3109330279506500545,2
61531,7689134050192743704,9
65986,5865231470321098149,7
42348,3898597183078135660,7
4550,-8138100208350559977,4
37347,9156201185238500064,8
12308,1447544914057296324,8
13230,-8549010526100084427,1
59799,-1247611493827342361,7
35440,-4653458713892662105,10
45405,343424281018728086,7
23364,-4453908559566569061,11
28913,-3220728218866147698,7
7413,-584476395693342919,11
59271,3731883611748747073,9
4775,6349370022674030620,2
36339,-7179712429877621133,11
54557,-8215469436202410882,6
45384,-1084174363886138500,7
62992,7469148517468967176,7
55022,-8785872100145900146,5
18603,8801328839594962445,6
33985,4661754487672245500,1
30629,967423984076553853,7
48223,273009657111925340,1
63435,-7349604376779872395,6
22545,1273259924048314014,9
5946,-4718271394168625455,6
22858,-126476616304609069,11
25656,8909660915277360372,2
72744,623557346817881281,3
2773,2643257095028781862,7
7991,-6952596449668242247,11
65082,-2949069295206060110,7
63217,-6905846718822251522,4
48365,2553785668794157889,9
50502,-2453263209563795710,5
21725,5755684414550537866,7
18316,5305115575585395779,1
34812,-1065553319625941359,5
61610,-3954276785297360415,2
51008,4583273194040962789,5
56730,1215723840002122742,7
807,7344017656613380338,1
9838,3285794392034845818,4
43412,-1524937536471847245,7
68141,-8700558288923927416,9
29070,3558979331427984685,7
64582,-3477423313185184484,0
31497,8072917501654885173,10
12096,-8466113282138787140,10
40505,3232102624666573650,9
31415,-8536179139677744211,10
9826,-8309820402004676798,10
26154,-7071991265702262202,11
26999,-7597225235971651434,8
30885,6737805395223775553,11
27123,7842816670766412053,10
68640,-870564099935980696,9
71579,-2836736649894872063,7
67307,7201921584269216177,6
59652,3031396017873378515,10
2164,2273299589206693872,7
52949,-2602547079813534748,10
34027,5862018158856821274,9
13792,3102055351154007666,4
72689,819894071236075198,11
57485,-8023174030637009658,6
10565,-6434930011931351132,2
26684,-1555308080908533081,4
10491,-7407278952624700733,11
41234,-3550787884657080126,7
73250,6339758981739776612,7
40992,8554213074227646353,3
26003,5715440415226847187,5
23486,3445415954702188773,6
1889,-5617057061311533658,5
65466,584514175788735213,11
57164,4964203530685149029,11
64479,6260998093927547272,4
44802,-3921080892561773111,2
51294,-5582568322073607446,9
15591,-5199593611440709078,2
9810,1974930236628188594,2
6303,8859091216985672862,11
12231,8255735203009631965,2
27394,1426693362103200706,3
48735,2844842960485874578,7
4624,4315138368082890093,11
68869,-1829119697049284266,5
30533,-3687326452607769215,10
5139,6357902459704730543,4
51685,-8030883251090864718,9
56332,-6072772146593353105,10
7770,-5773727715336828461,0
62453,1875746718602196736,7
11730,-8138037980575431994,7
65475,-5567405298222199534,0
46571,-4118362558152103395,6
59530,7191460399476573843,4
64744,-1341116884265452660,6
74043,-140598607725648259,9
69783,-5664935775773480211,3
1718,-5752123235962583994,7
56640,1381134890426024425,0
64379,-2934266096648218455,5
45944,-4624988212521770491,11
34436,2209507149105696909,6
60773,-2169945702932563452,7
13477,-4132087634148883462,6
20052,-634103374047972148,0
40934,8060056608682763435,3
29309,-1747661741793131642,11
38828,1906082740679965914,7
21726,-8251296115255182878,8
50492,-2914589018505608285,2
4745,-4069916176071851472,3
72277,3909344401761017130,6
3838,8776308574105660533,11
64581,4059437624012208897,10
62044,-6619064823321958820,7
26391,5359925344912485940,11
20194,-7328963043586697718,6
1782,-2353128233293185406,0
6120,1026538851849778444,11
37813,-4373421322426080252,9
546,-7603777855807306454,10
43492,5068662904734744642,7
58654,8012781808653452816,0
64075,5051326122584601723,7
52458,5396233696233758324,6
27572,2843177975945836017,8
35170,5257676014784024024,0
67281,3289635953754033062,7
49645,8739553160903373427,0
64631,2411149684393408849,5
5388,-6671786233724239272,5
12650,7526636032298398985,2
12554,2511298857415229329,10
57709,7204701083846184011,0
17693,-424151334765751643,10
18475,-700760093231993501,5
71227,-8216176513584769736,11
58317,7377944111496618237,4
56872,-1102543305879124335,7
14699,3134467796697146783,6
39863,4949170490023655391,9
2266,-8238032768632164639,0
11743,-3332678473419353998,10
66908,-5115137142959658029,9
45828,-8686011638154561935,11
62477,-5190021629444864774,10
19502,-9036185261165497308,1
65012,-2280299305444131504,11
26142,-3496966012683309871,4
25216,-1454946973591401478,6
44178,7160678147064161250,11
15530,6339663731451813620,7
3753,-293782217815970332,3
36712,4408556402056505713,6
66851,4647427763505518096,6
35898,-2074807171139174209,5
47794,-337650700659020862,2
68147,-7013283292505944900,4
59467,-1614877001854058650,8
21403,5312155968082508244,11
23258,-3445616982155209344,3
48402,-1226140652400553655,7
65739,3209627239606398421,8
22081,4133360943885021410,2
35729,-5007272479360536823,1
9440,5884483689974664120,7
47575,1903561219345890901,9
39607,5566451065282792372,9
38419,-6820531212527785618,9
62781,6615114261685958067,0
68808,1503460376590678524,7
47872,8190145642168605902,10
5028,-7543351270484311097,7
16103,8184226538277022669,11
74229,4919376872775827298,7
35696,-3640040485034066296,5
29319,4620968254307226746,10
72167,-7268787253542308203,10
46624,-8545441401075728560,10
68269,-4013171469073327150,7
66909,5281007890424984919,8
23844,-1871473931639931222,10
39521,5046046257596306481,3
38097,3290200622118839085,10
41587,171996416143492955,7
48887,-9155175380618230330,9
